Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Coverage (%) Sample 6,Coverage (%) Sample 7,Coverage (%) Sample 8,Coverage (%) Sample 9,Coverage (%) Sample 10,Coverage (%) Sample 11,Coverage (%) Sample 12,Coverage (%) Sample 13,Coverage (%) Sample 14,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,Area Sample 6,Area Sample 7,Area Sample 8,Area Sample 9,Area Sample 10,Area Sample 11,Area Sample 12,Area Sample 13,Area Sample 14,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,#Spec Sample 6,#Spec Sample 7,#Spec Sample 8,#Spec Sample 9,#Spec Sample 10,#Spec Sample 11,#Spec Sample 12,#Spec Sample 13,#Spec Sample 14,PTM,Avg. Mass,Description
2611,223393,tr|A0A4V1L549|A0A4V1L549_9BACT,91.16,9,0,9,0,6,0,0,0,0,0,0,0,0,0,0,,2.6046E3,,8.03E2,,,,,,,,,,,3,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,,41234,Dehydrogenase OS=Granulicella sibirica OX=2479048 GN=GRAN_3627 PE=4 SV=1
2048,231972,tr|A0A110AUW4|A0A110AUW4_9CYAN,91.15,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,,,,,,,,,1.5703E3,,4.0279E3,,,,2,2,0,0,0,0,0,0,0,0,10,0,4,0,0,0,,48412,Coproporphyrin III ferrochelatase OS=Leptolyngbya sp. O-77 OX=1080068 GN=O77CONTIG1_00536 PE=3 SV=1
2048,236110,tr|A0A7C3PJT3|A0A7C3PJT3_9CYAN,91.15,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,,,,,,,,,1.5703E3,,4.0279E3,,,,2,2,0,0,0,0,0,0,0,0,10,0,4,0,0,0,,44252,Coproporphyrin III ferrochelatase OS=Oscillatoriales cyanobacterium SpSt-418 OX=2282169 GN=ENR64_17815 PE=3 SV=1
2048,242184,tr|A0A6M8BDV1|A0A6M8BDV1_9CYAN,91.15,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,,,,,,,,,1.5703E3,,4.0279E3,,,,2,2,0,0,0,0,0,0,0,0,10,0,4,0,0,0,,49862,Ferrochelatase OS=Thermoleptolyngbya sp. PKUAC-SCTA183 OX=2737172 GN=HPC62_13280 PE=3 SV=1
1880,228053,tr|A0A378ZX94|A0A378ZX94_9RHOB,91.03,9,0,0,0,0,0,0,0,0,5,5,9,0,0,0,,,,,,,,,1.1617E3,3.1918E2,1.8093E3,,,,2,2,0,0,0,0,0,0,0,0,2,4,10,0,0,0,Oxidation (M),35068,D-ribose-binding periplasmic protein OS=Pannonibacter phragmitetus OX=121719 GN=rbsB_1 PE=4 SV=1
1880,229261,tr|A0A0K6HLZ5|A0A0K6HLZ5_9RHOB,91.03,9,0,0,0,0,0,0,0,0,5,5,9,0,0,0,,,,,,,,,1.1617E3,3.1918E2,1.8093E3,,,,2,2,0,0,0,0,0,0,0,0,2,4,10,0,0,0,Oxidation (M),35122,Mannose-binding protein/fructose-binding protein/ribose-binding protein OS=Pannonibacter indicus OX=466044 GN=Ga0061067_101124 PE=4 SV=1
1880,230357,tr|A0A0L0IVU1|A0A0L0IVU1_9RHOB,91.03,9,0,0,0,0,0,0,0,0,5,5,9,0,0,0,,,,,,,,,1.1617E3,3.1918E2,1.8093E3,,,,2,2,0,0,0,0,0,0,0,0,2,4,10,0,0,0,Oxidation (M),35079,Sugar ABC transporter OS=Pannonibacter phragmitetus OX=121719 GN=APZ00_14785 PE=4 SV=1
2130,226868,tr|A0A6P0K6B7|A0A6P0K6B7_9CYAN,90.97,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,,,,,,,,,3.5527E3,,2.2736E4,,,,2,2,0,0,0,0,0,0,0,0,4,0,9,0,0,0,Deamidation (NQ),70538,Iron uptake porin OS=Symploca sp. SIO3C6 OX=2607803 GN=F6K36_10420 PE=3 SV=1
2130,227039,tr|A0A6P0Z1I3|A0A6P0Z1I3_9CYAN,90.97,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,,,,,,,,,3.5527E3,,2.2736E4,,,,2,2,0,0,0,0,0,0,0,0,4,0,9,0,0,0,Deamidation (NQ),66812,Iron uptake porin OS=Merismopedia sp. SIO2A8 OX=2607779 GN=F6K09_23815 PE=3 SV=1
2130,227040,tr|A0A6M0ESX9|A0A6M0ESX9_9CYAN,90.97,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,,,,,,,,,3.5527E3,,2.2736E4,,,,2,2,0,0,0,0,0,0,0,0,4,0,9,0,0,0,Deamidation (NQ),70529,Iron uptake porin OS=Symploca sp. SIO2B6 OX=2607785 GN=F6K16_09380 PE=3 SV=1
2130,227041,tr|A0A6B3NQ99|A0A6B3NQ99_9CYAN,90.97,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,,,,,,,,,3.5527E3,,2.2736E4,,,,2,2,0,0,0,0,0,0,0,0,4,0,9,0,0,0,Deamidation (NQ),70538,Iron uptake porin OS=Symploca sp. SIO1C4 OX=2607765 GN=F6J89_28275 PE=3 SV=1
2435,230423,tr|K9PTV1|K9PTV1_9CYAN,90.97,8,0,5,8,8,0,5,5,0,0,0,0,0,0,0,,2.4027E3,1.8635E4,9.6953E3,,2.4073E3,6.728E3,,,,,,,,2,2,0,1,4,3,0,1,1,0,0,0,0,0,0,0,,18481,Uncharacterized protein OS=Calothrix sp. PCC 7507 OX=99598 GN=Cal7507_5659 PE=4 SV=1
2435,231550,tr|K9V0X4|K9V0X4_9CYAN,90.97,8,0,5,8,8,0,5,5,0,0,0,0,0,0,0,,2.4027E3,1.8635E4,9.6953E3,,2.4073E3,6.728E3,,,,,,,,2,2,0,1,4,3,0,1,1,0,0,0,0,0,0,0,,18429,Uncharacterized protein OS=Calothrix sp. PCC 6303 OX=1170562 GN=Cal6303_2364 PE=4 SV=1
2435,242642,tr|A0A2A2TMF8|A0A2A2TMF8_9CYAN,90.97,8,0,5,8,8,0,5,5,0,0,0,0,0,0,0,,2.4027E3,1.8635E4,9.6953E3,,2.4073E3,6.728E3,,,,,,,,2,2,0,1,4,3,0,1,1,0,0,0,0,0,0,0,,18549,Uncharacterized protein OS=Calothrix elsteri CCALA 953 OX=987040 GN=CK510_06625 PE=4 SV=1
2435,255283,tr|A0A235IZ84|A0A235IZ84_9NOSO,90.97,8,0,5,8,8,0,5,5,0,0,0,0,0,0,0,,2.4027E3,1.8635E4,9.6953E3,,2.4073E3,6.728E3,,,,,,,,2,2,0,1,4,3,0,1,1,0,0,0,0,0,0,0,,18420,Uncharacterized protein OS=Nostoc sp. 'Peltigera membranacea cyanobiont' 232 OX=2014531 GN=CDG79_19190 PE=4 SV=1
2292,227140,tr|A0A2T1D6P2|A0A2T1D6P2_9CYAN,90.82,10,0,10,10,10,0,6,0,0,0,0,0,0,0,0,,1.2445E3,1.3967E3,2.1721E3,,1.1955E3,,,,,,,,,2,2,0,4,4,2,0,1,0,0,0,0,0,0,0,0,,25774,Uncharacterized protein OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_22405 PE=4 SV=1
2669,219086,tr|K9U9S3|K9U9S3_CHAP6,90.81,4,0,1,0,1,0,1,0,0,1,0,3,0,0,0,,,,,,,,,,,3.0214E3,,,,3,2,0,1,0,1,0,1,0,0,1,0,3,0,0,0,,76015,Outer membrane protein/protective antigen OMA87 OS=Chamaesiphon minutus (strain ATCC 27169 / PCC 6605) OX=1173020 GN=Cha6605_0549 PE=4 SV=1
3228,222599,tr|A0A1Z4LHL4|A0A1Z4LHL4_9CYAN,90.75,11,0,0,4,0,0,0,0,0,3,0,5,0,0,0,,,,,,,,,6.1128E2,,6.852E2,,,,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,38551,Protein RecA OS=Calothrix parasitica NIES-267 OX=1973488 GN=recA PE=3 SV=1
2663,217897,tr|A0A6M4ISF6|A0A6M4ISF6_9BACT,90.51,9,0,0,0,0,0,0,3,0,6,0,9,0,0,0,,,,,,,,,1.3534E3,,2.2991E3,,,,3,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,Oxidation (M),57975,60 kDa chaperonin OS=Gemmatimonas sp. TET16 OX=2732249 GN=groL PE=3 SV=1
2663,218236,tr|A0A1E4B3P2|A0A1E4B3P2_9BACT,90.51,9,0,0,0,0,0,0,3,0,6,0,9,0,0,0,,,,,,,,,1.3534E3,,2.2991E3,,,,3,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,Oxidation (M),57629,60 kDa chaperonin OS=Gemmatimonadetes bacterium SCN 70-22 OX=1660163 GN=groL PE=3 SV=1
2663,218984,tr|A0A3D4V824|A0A3D4V824_9BACT,90.51,9,0,0,0,0,0,0,3,0,6,0,9,0,0,0,,,,,,,,,1.3534E3,,2.2991E3,,,,3,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,Oxidation (M),57744,60 kDa chaperonin OS=Gemmatimonas aurantiaca OX=173480 GN=groL PE=3 SV=1
2663,804,C1A8L8|CH60_GEMAT,90.51,9,0,0,0,0,0,0,3,0,6,0,9,0,0,0,,,,,,,,,1.3534E3,,2.2991E3,,,,3,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,Oxidation (M),57744,60 kDa chaperonin OS=Gemmatimonas aurantiaca (strain T-27 / DSM 14586 / JCM 11422 / NBRC 100505) OX=379066 GN=groL PE=3 SV=1
2849,225041,tr|A0A223NUL7|A0A223NUL7_9SPHI,90.28,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,,,,3.1563E3,,8.928E2,,,,,,,,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,Deamidation (NQ),67075,RagB/SusD family nutrient uptake outer membrane protein OS=Mucilaginibacter xinganensis OX=1234841 GN=MuYL_1661 PE=3 SV=1
2715,222240,tr|A0A535S608|A0A535S608_9CHLR,90.25,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,54158,Succinate dehydrogenase flavoprotein subunit (Fragment) OS=Chloroflexi bacterium OX=2026724 GN=sdhA PE=3 SV=1
2715,226515,tr|A0A535FQM2|A0A535FQM2_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,64260,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6J34_01175 PE=3 SV=1
2715,226592,tr|A0A535VI51|A0A535VI51_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,64303,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6I80_15810 PE=3 SV=1
2715,227129,tr|A0A4P6JWE9|A0A4P6JWE9_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,64734,Succinate dehydrogenase flavoprotein subunit OS=Ktedonosporobacter rubrisoli OX=2509675 GN=EPA93_28475 PE=3 SV=1
2715,227135,tr|A0A535UK73|A0A535UK73_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,64469,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6I79_02560 PE=3 SV=1
2715,227228,tr|A0A535CSI7|A0A535CSI7_9CHLR,90.25,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,57495,Succinate dehydrogenase flavoprotein subunit (Fragment) OS=Chloroflexi bacterium OX=2026724 GN=sdhA PE=3 SV=1
2715,227569,tr|A0A535T862|A0A535T862_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,68899,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6I97_09550 PE=3 SV=1
2715,227654,tr|A0A535M1B3|A0A535M1B3_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,68866,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6J11_02715 PE=3 SV=1
2715,227655,tr|A0A535GRF6|A0A535GRF6_9CHLR,90.25,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,68838,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6J31_13765 PE=3 SV=1
2715,228123,tr|A0A536H7T1|A0A536H7T1_9CHLR,90.25,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,2.6466E3,,,,,,,,,,,,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,63218,Succinate dehydrogenase flavoprotein subunit OS=Chloroflexi bacterium OX=2026724 GN=E6I32_06815 PE=3 SV=1
2880,231830,tr|A0A519T900|A0A519T900_9BACT,90.16,9,0,0,0,0,4,0,5,0,0,5,0,0,0,0,,,,,2.4931E2,,1.8221E3,,,3.3744E2,,,,,2,2,0,0,0,0,2,0,3,0,0,1,0,0,0,0,,32570,Ferritin-like domain-containing protein OS=Hymenobacter sp. OX=1898978 GN=EOO63_03900 PE=4 SV=1
2753,224161,tr|A0A0F2R967|A0A0F2R967_9PSED,90.10,22,0,0,0,0,0,0,0,0,22,0,8,0,0,0,,,,,,,,,2.9477E3,,2.2903E3,,,,3,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,,17484,Ferritin OS=Pseudomonas sp. BRH_c35 OX=1629711 GN=VR76_00045 PE=3 SV=1
2753,224938,tr|I4CVR8|I4CVR8_PSEST,90.10,22,0,0,0,0,0,0,0,0,22,0,8,0,0,0,,,,,,,,,2.9477E3,,2.2903E3,,,,3,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,,17483,DNA-binding stress protein OS=Pseudomonas stutzeri CCUG 29243 OX=1196835 GN=A458_14730 PE=3 SV=1
3387,219888,tr|A0A1H8E9B2|A0A1H8E9B2_9BURK,89.83,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,1.44E3,,,,,,7.2394E1,,,,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,97628,TonB-dependent receptor OS=Duganella sp. CF402 OX=1855289 GN=SAMN05216319_5416 PE=3 SV=1
3387,221520,tr|A0A1M7RAD4|A0A1M7RAD4_9BURK,89.83,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,1.44E3,,,,,,7.2394E1,,,,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,97738,TonB-dependent receptor OS=Duganella sacchari OX=551987 GN=SAMN05192549_11660 PE=3 SV=1
3387,221668,tr|A0A6L8KNP2|A0A6L8KNP2_9BURK,89.83,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,1.44E3,,,,,,7.2394E1,,,,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,97747,TonB-dependent receptor OS=Duganella sp. CY15W OX=2692172 GN=GTP58_11230 PE=3 SV=1
3387,221880,tr|A0A2R4C5P6|A0A2R4C5P6_9BURK,89.83,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,1.44E3,,,,,,7.2394E1,,,,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,98192,TonB-dependent receptor OS=Massilia armeniaca OX=2072590 GN=C9I28_03860 PE=3 SV=1
3387,221886,tr|A0A5C7BGP2|A0A5C7BGP2_9FLAO,89.83,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,,,,1.44E3,,,,,,7.2394E1,,,,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,97719,TonB-dependent receptor OS=[Empedobacter] haloabium OX=592317 GN=E7V67_26570 PE=4 SV=1
2062,233804,tr|A0A2T1DLE8|A0A2T1DLE8_9CYAN,89.63,29,0,15,0,15,0,15,15,0,15,0,0,0,0,0,,4.8567E3,,7.8937E3,,6.4004E3,1.7225E3,,7.3991E2,,,,,,2,2,0,3,0,5,0,3,2,0,1,0,0,0,0,0,Deamidation (NQ); Oxidation (M),9948,Phycobilisome linker polypeptide OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_04100 PE=4 SV=1
2940,222647,tr|A0A552UAR5|A0A552UAR5_9SPHN,89.59,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,5.1716E2,,,1.2733E3,,,,,,,,,,2,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,,97437,TonB-dependent receptor OS=Sandarakinorhabdus sp. LB1R16 OX=2593303 GN=FMM06_13380 PE=3 SV=1
2645,229551,tr|A0A4R9A7N5|A0A4R9A7N5_9MICO,89.47,15,0,9,0,9,0,9,15,0,0,0,0,0,0,0,,5.3989E2,,6.4191E2,,8.3233E2,3.2548E3,,,,,,,,2,2,0,1,0,2,0,2,3,0,0,0,0,0,0,0,,20983,LemA family protein OS=Cryobacterium sp. Hh14 OX=1259150 GN=E3T55_05280 PE=3 SV=1
2645,230601,tr|A0A3A5M9Q3|A0A3A5M9Q3_9MICO,89.47,15,0,9,0,9,0,9,15,0,0,0,0,0,0,0,,5.3989E2,,6.4191E2,,8.3233E2,3.2548E3,,,,,,,,2,2,0,1,0,2,0,2,3,0,0,0,0,0,0,0,,20967,LemA family protein OS=Cryobacterium sp. Hh39 OX=995039 GN=D6T64_17175 PE=3 SV=1
2645,231597,tr|A0A086E115|A0A086E115_9MICO,89.47,15,0,9,0,9,0,9,15,0,0,0,0,0,0,0,,5.3989E2,,6.4191E2,,8.3233E2,3.2548E3,,,,,,,,2,2,0,1,0,2,0,2,3,0,0,0,0,0,0,0,,21078,Membrane protein OS=Cryobacterium sp. MLB-32 OX=1529318 GN=JF66_04865 PE=3 SV=1
2645,231955,tr|A0A4Y8KKN5|A0A4Y8KKN5_9MICO,89.47,15,0,9,0,9,0,9,15,0,0,0,0,0,0,0,,5.3989E2,,6.4191E2,,8.3233E2,3.2548E3,,,,,,,,2,2,0,1,0,2,0,2,3,0,0,0,0,0,0,0,,21016,LemA family protein OS=Cryobacterium psychrophilum OX=41988 GN=E3T53_15065 PE=3 SV=1
3304,223057,tr|A0A1Z4QP86|A0A1Z4QP86_9NOST,89.25,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,,,,,,,,,,1.6709E3,,,,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,38469,3-isopropylmalate dehydrogenase OS=Cylindrospermum sp. NIES-4074 OX=2005457 GN=leuB PE=3 SV=1
2441,230817,tr|A0A0Q5I5R1|A0A0Q5I5R1_9BURK,89.03,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,,,,,,,1.5467E4,,,,,,,,2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Oxidation (M),21176,Granule-associated protein OS=Massilia sp. Leaf139 OX=1736272 GN=ASF77_01860 PE=4 SV=1
2299,230665,tr|A0A251WLK8|A0A251WLK8_9CYAN,88.86,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,,2.4668E3,1.1303E3,2.992E3,,,,,,,,,,,2,2,0,5,3,3,0,0,0,0,0,0,0,0,0,0,Deamidation (NQ),16216,Transporter OS=Alkalinema sp. CACIAM 70d OX=1934309 GN=B0A82_01660 PE=4 SV=1
3413,227999,tr|A0A5J5IH77|A0A5J5IH77_9BACT,88.72,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,,,1.3297E3,,,,,,,,,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,39592,Phosphate-binding protein OS=Chitinophagaceae bacterium BR5-29 OX=2607284 GN=pstS PE=3 SV=1
2868,224739,tr|A0A1Q8Z7N5|A0A1Q8Z7N5_9CYAN,88.68,13,0,5,8,0,0,0,0,0,5,0,5,0,0,0,,2.2151E2,6.5209E2,,,,,,,,,,,,3,2,0,1,2,0,0,0,0,0,1,0,2,0,0,0,,34904,DNA-directed RNA polymerase subunit alpha OS=Leptolyngbya sp. 'hensonii' OX=1922337 GN=rpoA PE=3 SV=1
2670,226489,tr|A0A6M8BJP2|A0A6M8BJP2_9CYAN,88.65,23,0,15,15,15,0,0,0,0,8,0,8,0,0,0,,1.4861E3,3.0262E2,3.891E2,,,,,9.6266E2,,3.5711E2,,,,2,2,0,2,2,1,0,0,0,0,1,0,1,0,0,0,Oxidation (M),14660,30S ribosomal protein S8 OS=Thermoleptolyngbya sp. PKUAC-SCTA183 OX=2737172 GN=rpsH PE=3 SV=1
2670,226490,tr|A0A0X8WU20|A0A0X8WU20_9CYAN,88.65,23,0,15,15,15,0,0,0,0,8,0,8,0,0,0,,1.4861E3,3.0262E2,3.891E2,,,,,9.6266E2,,3.5711E2,,,,2,2,0,2,2,1,0,0,0,0,1,0,1,0,0,0,Oxidation (M),14660,30S ribosomal protein S8 OS=Leptolyngbya sp. O-77 OX=1080068 GN=rpsH PE=3 SV=1
2670,242374,tr|A0A3M1P4C3|A0A3M1P4C3_9CYAN,88.65,23,0,15,15,15,0,0,0,0,8,0,8,0,0,0,,1.4861E3,3.0262E2,3.891E2,,,,,9.6266E2,,3.5711E2,,,,2,2,0,2,2,1,0,0,0,0,1,0,1,0,0,0,Oxidation (M),14674,30S ribosomal protein S8 OS=Cyanobacteria bacterium J069 OX=2420337 GN=rpsH PE=3 SV=1
1666,221772,tr|K9W2L9|K9W2L9_9CYAN,88.63,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,,,,,,,,,3.3121E4,,4.6426E3,,,,2,2,0,0,0,0,0,0,0,0,15,0,4,0,0,0,,45313,17 kDa surface antigen OS=Crinalium epipsammum PCC 9333 OX=1173022 GN=Cri9333_3169 PE=4 SV=1
3529,229036,tr|A0A2T1G7Q7|A0A2T1G7Q7_9CYAN,88.56,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,,,,,,,,4.9858E3,,,,,,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Oxidation (M),34960,Polyamine aminopropyltransferase OS=filamentous cyanobacterium Phorm 6 OX=2107706 GN=speE PE=3 SV=1
3529,229037,tr|A0A2T1D026|A0A2T1D026_9CYAN,88.56,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,,,,,,,,4.9858E3,,,,,,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Oxidation (M),34946,Polyamine aminopropyltransferase OS=filamentous cyanobacterium Phorm 46 OX=2107705 GN=speE PE=3 SV=1
2852,230392,tr|A0A2W5C5K0|A0A2W5C5K0_9SPHN,88.42,4,0,3,0,1,0,0,3,0,0,0,0,0,0,0,,5.2995E2,,6.4257E2,,,3.3956E2,,,,,,,,2,2,0,3,0,1,0,0,2,0,0,0,0,0,0,0,Deamidation (NQ),86661,TonB-dependent receptor OS=Sphingomonas sanxanigenens OX=397260 GN=DI623_10095 PE=3 SV=1
2111,225608,tr|A0A2T1FGF6|A0A2T1FGF6_9CYAN,88.30,22,0,0,0,0,0,0,0,0,22,13,0,0,0,0,,,,,,,,,2.5775E3,5.702E2,,,,,2,2,0,0,0,0,0,0,0,0,10,3,0,0,0,0,,15615,50S ribosomal protein L15 OS=filamentous cyanobacterium Phorm 6 OX=2107706 GN=rplO PE=3 SV=1
2111,225994,tr|A0A2G4F618|A0A2G4F618_9CYAN,88.30,22,0,0,0,0,0,0,0,0,22,13,0,0,0,0,,,,,,,,,2.5775E3,5.702E2,,,,,2,2,0,0,0,0,0,0,0,0,10,3,0,0,0,0,,15548,50S ribosomal protein L15 OS=Tychonema bourrellyi FEM_GT703 OX=2040638 GN=rplO PE=3 SV=1
2963,222614,tr|A0A126PDG2|A0A126PDG2_9BACT,88.18,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,4.7069E2,1.9546E3,,,,,,,,2,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,,119392,Uncharacterized protein OS=Hymenobacter sp. PAMC 26628 OX=1484118 GN=AXW84_18220 PE=3 SV=1
2754,242305,tr|A0A4T2C9N3|A0A4T2C9N3_9MICO,88.10,29,0,0,0,12,0,12,29,0,0,0,0,0,0,0,,,,7.0207E3,,4.4631E3,1.8054E4,,,,,,,,2,2,0,0,0,2,0,1,4,0,0,0,0,0,0,0,,9667,Integration host factor OS=Subtercola vilae OX=2056433 GN=D4765_00485 PE=3 SV=1
2980,221589,tr|A0A3M9YZV9|A0A3M9YZV9_9CYAN,87.88,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,,,,,,,,,,2.6766E3,,,,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,Oxidation (M),40347,BMP family ABC transporter substrate-binding protein OS=Leptolyngbya sp. IPPAS B-1204 OX=2483801 GN=EDM05_30025 PE=4 SV=1
2875,232121,tr|A0A349JK63|A0A349JK63_9CYAN,87.88,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,2.814E3,,,,,,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,17820,PSI-F OS=Microcoleaceae bacterium UBA11344 OX=2055792 GN=DCS91_11940 PE=3 SV=1
2558,222806,tr|A0A519UHL4|A0A519UHL4_9SPHI,87.85,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,,,5.234E2,,1.8216E3,,,,,,,,,,2,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,Deamidation (NQ); Oxidation (M),101954,SusC/RagA family TonB-linked outer membrane protein (Fragment) OS=Pedobacter sp. OX=1411316 GN=EOO94_01810 PE=3 SV=1
3016,228807,tr|A0A6B3M5E7|A0A6B3M5E7_9CYAN,87.84,8,0,0,0,0,0,0,0,0,4,0,8,0,0,0,,,,,,,,,3.047E2,,7.7656E2,,,,2,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,,37211,GTPase Obg OS=Symploca sp. SIO2E9 OX=2607812 GN=obgE PE=3 SV=1
1958,231919,tr|A0A0D8ZX73|A0A0D8ZX73_9CYAN,87.76,22,0,10,10,10,0,10,10,0,12,0,12,0,0,0,,3.9776E4,8.7317E2,8.0738E3,,1.7552E4,2.32E3,,4.1537E3,,1.2832E4,,,,2,2,0,2,1,2,0,2,1,0,3,0,4,0,0,0,Deamidation (NQ),12020,Phospholipid-binding protein OS=Aliterella atlantica CENA595 OX=1618023 GN=UH38_00850 PE=4 SV=1
1876,242215,tr|A0A502CSM5|A0A502CSM5_9SPHN,87.65,26,0,16,16,26,0,16,16,0,0,0,0,0,0,0,,2.9925E4,1.0126E4,1.1206E3,,8.2186E2,6.2016E2,,,,,,,,2,2,0,7,4,3,0,1,1,0,0,0,0,0,0,0,Carboxymethyl,14041,Fasciclin domain-containing protein OS=Sphingomonas oligophenolica OX=301154 GN=EAH84_01535 PE=4 SV=1
